              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB SET24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;ABS-17203;SWV-0118;23/09/2024;9471;171,11; R$1.089,97 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17214;GGT-3F22;24/09/2024;32212;47,36; R$301,68 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17213;FYT-2A23;25/09/2024;39731;39,96; R$254,54 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;ABS-17203;SWV-0118;26/09/2024;9752;145,19; R$924,86 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17213;FYT-2A23;27/09/2024;39968;40,09; R$255,37 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;VO-17204;GJP-2D64;27/09/2024;20527;34,80; R$208,45 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;UR-17214;GGT-3F22;28/09/2024;32469;39,41; R$251,04 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;ABS-17203;SWV-0118;29/09/2024;10049;147,53; R$939,82 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17212;GJH-1F17;29/09/2024;60229;46,94; R$299,01 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;TP-17205;DJL-9240;29/09/2024;212743;20,04; R$120,04 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;VO-17205;ECE-0I01;30/09/2024;38202;35,54; R$212,88 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;UR-17213;FYT-2A23;30/09/2024;40210;44,00; R$280,28 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;;;;
Aos 08 dias do mês de outubro do ano 2024, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.   Cb PM 115145-2 Rogerio de Morais Ribeiro.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Aos 08 dias do mês de outubro do ano 2024, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
