              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB FEV23 ;;;;;;;;;;;;
;;; ;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;
;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;
17GB;TP-17004;GAX-8077;08/02/2023;255394;36,32; R$140,55 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;09/02/2023;255507;17,97; R$69,88 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;TP-17004;GAX-8077;15/02/2023;255846;42,47; R$165,23 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;03/02/2023;96983;31; R$120,59 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;06/02/2023;97199;30,71; R$115,78 ;POSTO;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;10/02/2023;97298;19,16; R$74,54 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;15/02/2023;97499;29,31; R$ 114,00 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;17/02/2023;97736;30,69; R$ 119,39 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17001;CMW-7367;27/02/2023;97947;29,44; R$ 114,51 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;UT-17003;DJL-7263;08/02/2023;101035;53,39; R$ 351,85 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;
17GB;VO-17003;DBS-3678;06/02/2023;256046;28,18; R$ 106,24 ;POSTO;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;01/02/2023;56401;48,31; R$ 186,98 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;02/02/2023;56710;34,38; R$ 133,05 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;03/02/2023;57086;43,69; R$ 169,97 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;06/02/2023;57400;41,13; R$ 159,20 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;07/02/2023;57723;39,02; R$ 151,03 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;08/02/2023;58036;35,87; R$ 138,85 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;10/02/2023;58356;39,08; R$ 151,25 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;13/02/2023;58713;42,4; R$ 164,10 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;14/02/2023;59019;39,74; R$ 142,21 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;15/02/2023;59346;39,52; R$ 152,97 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;17/02/2023;59776;50,41; R$ 195,09 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;22/02/2023;60066;35,76; R$138,41 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;23/02/2023;60393;38,25; R$148,05 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;24/02/2023;60721;39,05; R$151,15 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;27/02/2023;61051;39,53; R$153,00 ;AUTO POSTO MOGI DAS CRUZES LTD;ETANOL COMUM;;;;
17GB;VO-17103;DIW-1J93;28/02/2023;61369;39,79; R$ 153,99 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;
17GB;VO-17104;EXM-2C24;02/02/2023;17247;39,79; R$ 150,01 ;POSTO;ETANOL COMUM;;;;
