              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB JUL24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;UR-17213;FYT-2A23;07/07/2024;36434;17,01; R$108,35 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17213;FYT-2A23;08/07/2024;27049;46,74; R$297,73 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;ABS-17203;SWV-0118;08/07/2024;3116;147,00; R$936,39 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;VO-17204;GJP-2D64;09/07/2024;17361;39,15; R$234,50 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;TP-17205;DJL-9240;11/07/2024;210736;38,33; R$229,60 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;UR-17214;GGT-3F22;12/07/2024;27208;37,93; R$241,62 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;ABS-17203;SWV-0118;12/07/2024;3348;131,72; R$839,06 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17213;FYT-2A23;15/07/2024;36658;40,51; R$258,05 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;ABS-17203;SWV-0118;17/07/2024;3609;24,53; R$73,12 ;POSTO QUALITY CASA BRANCA;arla-32;;;;;;
17GB;UR-17214;GGT-3F22;17/07/2024;27534;36,00; R$229,32 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
