              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB SET25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;EP-17101;TLZ5A72;30/10/2025;3420;20,00; R$81,40 ;Itamaraty Ii;ALCOOL;;;
17GB;MOB-17107;EEF-7217;30/10/2025;58101;4,53; R$27,04 ;Auto posto titans ltda;GASOLINA;;;
17GB;MOB-17108;EEF-7208;30/10/2025;59530;4,90; R$29,67 ;Auto posto titans;GASOLINA;;;
17GB;UR-17213;FYT2A23;30/10/2025;56250;42,50; R$280,08 ;Auto posto Ferraz centro;DIESEL S10;;;
;;;;;;;;;;;
;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;
Aos 01 dias do mês de outubro do ano 2025, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.         Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;
;;;;;;;;;;;
Aos 01 dias do mês de outubro do ano 2025, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;
;;;;;;;;;;;
